time_iso8601,stars_cumulative
2022-11-04 00:00:00+00:00,885
2022-11-09 00:00:00+00:00,887
2022-11-11 00:00:00+00:00,888
2022-11-12 00:00:00+00:00,889
2022-11-18 00:00:00+00:00,890
2022-11-23 00:00:00+00:00,891
2022-11-26 00:00:00+00:00,892
2022-11-28 00:00:00+00:00,893
2022-12-01 00:00:00+00:00,894
2022-12-05 00:00:00+00:00,895
2022-12-06 00:00:00+00:00,896
2022-12-07 00:00:00+00:00,897
2022-12-08 00:00:00+00:00,898
2022-12-13 00:00:00+00:00,900
2022-12-24 00:00:00+00:00,901
2023-01-02 00:00:00+00:00,902
2023-01-03 00:00:00+00:00,903
2023-01-05 00:00:00+00:00,905
2023-01-11 00:00:00+00:00,906
2023-01-14 00:00:00+00:00,907
2023-01-18 00:00:00+00:00,908
2023-01-21 00:00:00+00:00,909
2023-01-23 00:00:00+00:00,910
2023-01-26 00:00:00+00:00,912
2023-01-27 00:00:00+00:00,913
2023-01-30 00:00:00+00:00,915
2023-01-31 00:00:00+00:00,916
2023-02-03 00:00:00+00:00,917
2023-02-05 00:00:00+00:00,918
2023-02-07 00:00:00+00:00,919
2023-02-09 00:00:00+00:00,921
2023-02-10 00:00:00+00:00,922
2023-02-16 00:00:00+00:00,923
2023-02-18 00:00:00+00:00,924
2023-02-20 00:00:00+00:00,925
2023-02-22 00:00:00+00:00,927
2023-03-01 00:00:00+00:00,928
2023-03-02 00:00:00+00:00,929
2023-03-05 00:00:00+00:00,930
2023-03-06 00:00:00+00:00,932
2023-03-08 00:00:00+00:00,934
2023-03-14 00:00:00+00:00,935
2023-03-15 00:00:00+00:00,936
2023-03-16 00:00:00+00:00,937
2023-03-17 00:00:00+00:00,938
2023-03-18 00:00:00+00:00,939
2023-03-23 00:00:00+00:00,940
2023-03-28 00:00:00+00:00,941
2023-03-29 00:00:00+00:00,942
2023-04-06 00:00:00+00:00,943
2023-04-08 00:00:00+00:00,944
2023-04-09 00:00:00+00:00,945
2023-04-11 00:00:00+00:00,946
2023-04-12 00:00:00+00:00,947
2023-04-13 00:00:00+00:00,949
2023-04-15 00:00:00+00:00,950
2023-04-17 00:00:00+00:00,951
2023-04-19 00:00:00+00:00,952
2023-04-21 00:00:00+00:00,953
2023-04-25 00:00:00+00:00,954
2023-04-26 00:00:00+00:00,955
2023-04-28 00:00:00+00:00,956
2023-04-30 00:00:00+00:00,957
2023-05-01 00:00:00+00:00,958
2023-05-02 00:00:00+00:00,959
2023-05-03 00:00:00+00:00,961
2023-05-05 00:00:00+00:00,962
2023-05-12 00:00:00+00:00,963
2023-05-18 00:00:00+00:00,964
2023-05-19 00:00:00+00:00,965
2023-05-21 00:00:00+00:00,966
2023-05-22 00:00:00+00:00,967
2023-05-23 00:00:00+00:00,968
2023-05-26 00:00:00+00:00,969
2023-05-29 00:00:00+00:00,970
2023-05-30 00:00:00+00:00,971
2023-06-01 00:00:00+00:00,972
2023-06-02 00:00:00+00:00,974
2023-06-05 00:00:00+00:00,975
2023-06-08 00:00:00+00:00,976
2023-06-09 00:00:00+00:00,977
2023-06-12 00:00:00+00:00,978
2023-06-13 00:00:00+00:00,979
2023-06-14 00:00:00+00:00,981
2023-06-16 00:00:00+00:00,982
2023-06-19 00:00:00+00:00,983
2023-06-20 00:00:00+00:00,984
2023-06-21 00:00:00+00:00,985
2023-06-30 00:00:00+00:00,987
2023-07-04 00:00:00+00:00,988
2023-07-05 00:00:00+00:00,989
2023-07-06 00:00:00+00:00,991
2023-07-07 00:00:00+00:00,992
2023-07-11 00:00:00+00:00,993
2023-07-12 00:00:00+00:00,994
2023-07-14 00:00:00+00:00,995
2023-07-20 00:00:00+00:00,996
2023-07-26 00:00:00+00:00,997
2023-08-02 00:00:00+00:00,998
2023-08-03 00:00:00+00:00,999
2023-08-08 00:00:00+00:00,1000
2023-08-09 00:00:00+00:00,1001
2023-08-14 00:00:00+00:00,1002
2023-08-16 00:00:00+00:00,1003
2023-08-24 00:00:00+00:00,1005
2023-08-25 00:00:00+00:00,1006
2023-08-29 00:00:00+00:00,1007
2023-08-30 00:00:00+00:00,1008
2023-09-05 00:00:00+00:00,1009
2023-09-06 00:00:00+00:00,1010
2023-09-08 00:00:00+00:00,1011
2023-09-15 00:00:00+00:00,1012
2023-09-20 00:00:00+00:00,1013
2023-09-22 00:00:00+00:00,1014
2023-09-26 00:00:00+00:00,1015
2023-09-27 00:00:00+00:00,1016
2023-09-30 00:00:00+00:00,1017
2023-10-03 00:00:00+00:00,1018
2023-10-07 00:00:00+00:00,1019
2023-10-08 00:00:00+00:00,1020
2023-10-09 00:00:00+00:00,1021
2023-10-11 00:00:00+00:00,1022
2023-10-13 00:00:00+00:00,1023
2023-10-14 00:00:00+00:00,1024
2023-10-20 00:00:00+00:00,1025
2023-10-23 00:00:00+00:00,1026
2023-10-24 00:00:00+00:00,1027
2023-10-26 00:00:00+00:00,1028
2023-10-29 00:00:00+00:00,1029
2023-10-30 00:00:00+00:00,1030
2023-11-03 00:00:00+00:00,1033
2023-11-06 00:00:00+00:00,1035
2023-11-14 00:00:00+00:00,1036
2023-11-16 00:00:00+00:00,1037
2023-11-17 00:00:00+00:00,1039
2023-11-23 00:00:00+00:00,1040
2023-11-28 00:00:00+00:00,1041
2023-11-29 00:00:00+00:00,1042
2023-11-30 00:00:00+00:00,1043
2023-12-01 00:00:00+00:00,1044
2023-12-05 00:00:00+00:00,1045
2023-12-06 00:00:00+00:00,1046
2023-12-10 00:00:00+00:00,1047
2023-12-11 00:00:00+00:00,1048
2023-12-12 00:00:00+00:00,1049
2023-12-15 00:00:00+00:00,1050
2023-12-19 00:00:00+00:00,1051
2023-12-21 00:00:00+00:00,1052
2023-12-22 00:00:00+00:00,1054
2023-12-24 00:00:00+00:00,1055
2024-01-01 00:00:00+00:00,1056
2024-01-02 00:00:00+00:00,1057
2024-01-03 00:00:00+00:00,1058
2024-01-05 00:00:00+00:00,1060
2024-01-21 00:00:00+00:00,1061
2024-01-22 00:00:00+00:00,1063
2024-01-23 00:00:00+00:00,1064
2024-01-27 00:00:00+00:00,1065
2024-01-29 00:00:00+00:00,1066
2024-01-31 00:00:00+00:00,1067
2024-02-01 00:00:00+00:00,1068
2024-02-02 00:00:00+00:00,1070
2024-02-03 00:00:00+00:00,1071
2024-02-04 00:00:00+00:00,1072
2024-02-09 00:00:00+00:00,1073
2024-02-14 00:00:00+00:00,1075
2024-02-21 00:00:00+00:00,1076
2024-02-23 00:00:00+00:00,1078
2024-02-27 00:00:00+00:00,1080
2024-02-29 00:00:00+00:00,1082
2024-03-05 00:00:00+00:00,1084
2024-03-06 00:00:00+00:00,1085
2024-03-07 00:00:00+00:00,1086
2024-03-12 00:00:00+00:00,1088
2024-03-13 00:00:00+00:00,1090
2024-03-14 00:00:00+00:00,1091
2024-03-20 00:00:00+00:00,1092
2024-03-21 00:00:00+00:00,1093
2024-03-25 00:00:00+00:00,1095
2024-03-26 00:00:00+00:00,1097
2024-03-27 00:00:00+00:00,1098
2024-03-30 00:00:00+00:00,1099
2024-04-01 00:00:00+00:00,1100
2024-04-03 00:00:00+00:00,1101
2024-04-05 00:00:00+00:00,1102
2024-04-06 00:00:00+00:00,1103
2024-04-07 00:00:00+00:00,1104
2024-04-08 00:00:00+00:00,1106
2024-04-10 00:00:00+00:00,1108
2024-04-11 00:00:00+00:00,1109
2024-04-12 00:00:00+00:00,1110
2024-04-14 00:00:00+00:00,1111
2024-04-16 00:00:00+00:00,1112
2024-04-17 00:00:00+00:00,1113
2024-04-19 00:00:00+00:00,1114
2024-04-21 00:00:00+00:00,1115
2024-04-22 00:00:00+00:00,1116
2024-04-26 00:00:00+00:00,1118
2024-04-29 00:00:00+00:00,1119
2024-05-04 00:00:00+00:00,1120
2024-05-06 00:00:00+00:00,1121
2024-05-13 00:00:00+00:00,1122
2024-05-17 00:00:00+00:00,1123
2024-05-20 00:00:00+00:00,1124
2024-05-21 00:00:00+00:00,1126
2024-05-24 00:00:00+00:00,1127
2024-05-27 00:00:00+00:00,1128
2024-06-02 00:00:00+00:00,1129
2024-06-03 00:00:00+00:00,1131
2024-06-06 00:00:00+00:00,1132
2024-06-12 00:00:00+00:00,1133
2024-06-13 00:00:00+00:00,1134
2024-06-17 00:00:00+00:00,1135
2024-06-23 00:00:00+00:00,1136
2024-06-24 00:00:00+00:00,1137
2024-06-27 00:00:00+00:00,1138
2024-06-28 00:00:00+00:00,1140
2024-07-05 00:00:00+00:00,1141
2024-07-06 00:00:00+00:00,1142
2024-07-07 00:00:00+00:00,1143
2024-07-09 00:00:00+00:00,1144
2024-07-11 00:00:00+00:00,1145
2024-07-13 00:00:00+00:00,1148
2024-07-15 00:00:00+00:00,1149
2024-07-16 00:00:00+00:00,1150
2024-07-18 00:00:00+00:00,1151
2024-07-20 00:00:00+00:00,1152
2024-07-22 00:00:00+00:00,1153
2024-07-24 00:00:00+00:00,1155
2024-07-26 00:00:00+00:00,1157
2024-07-31 00:00:00+00:00,1158
2024-08-02 00:00:00+00:00,1159
2024-08-06 00:00:00+00:00,1160
2024-08-07 00:00:00+00:00,1161
2024-08-08 00:00:00+00:00,1162
2024-08-09 00:00:00+00:00,1163
2024-08-13 00:00:00+00:00,1165
2024-08-16 00:00:00+00:00,1167
2024-08-18 00:00:00+00:00,1168
2024-08-19 00:00:00+00:00,1169
2024-08-20 00:00:00+00:00,1170
2024-08-22 00:00:00+00:00,1171
2024-08-23 00:00:00+00:00,1172
2024-08-25 00:00:00+00:00,1173
2024-08-26 00:00:00+00:00,1174
2024-08-30 00:00:00+00:00,1176
2024-09-02 00:00:00+00:00,1177
2024-09-10 00:00:00+00:00,1178
2024-09-11 00:00:00+00:00,1181
2024-09-12 00:00:00+00:00,1182
2024-09-14 00:00:00+00:00,1183
2024-09-22 00:00:00+00:00,1184
2024-09-23 00:00:00+00:00,1185
