referrer,views_total,views_unique
Google,816,481
github.com,279,150
Bing,84,56
chatgpt.com,51,27
stnava.github.io,16,12
andysbrainbook.readthedocs.io,12,8
dataportal.brainminds.jp,12,7
sourceforge.net,11,5
DuckDuckGo,10,7
search.brave.com,5,5
