time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-16 00:00:00+00:00,29,20,136,54
2025-08-17 00:00:00+00:00,45,31,138,56
2025-08-18 00:00:00+00:00,67,40,402,180
2025-08-19 00:00:00+00:00,69,44,265,113
2025-08-20 00:00:00+00:00,94,60,381,151
2025-08-21 00:00:00+00:00,74,48,350,160
2025-08-22 00:00:00+00:00,85,55,384,155
2025-08-23 00:00:00+00:00,69,33,119,48
2025-08-24 00:00:00+00:00,41,20,86,48
2025-08-25 00:00:00+00:00,82,47,407,175
2025-08-26 00:00:00+00:00,92,57,365,169
2025-08-27 00:00:00+00:00,56,40,359,155
2025-08-28 00:00:00+00:00,58,37,435,178
2025-08-29 00:00:00+00:00,52,42,362,141
