referrer,views_total,views_unique
Google,2948,861
github.com,378,104
stnava.github.io,315,120
Bing,213,81
cn.bing.com,117,45
sourceforge.net,92,27
dataportal.brainminds.jp,55,20
DuckDuckGo,53,17
andysbrainbook.readthedocs.io,42,21
link.zhihu.com,25,12
