url_path,views_total,views_unique
/ANTsX/ANTs,1204,700
/ANTsX/ANTs/wiki/Compiling-ANTs-on-Linux-and-Mac-OS,570,275
/ANTsX/ANTs/releases,375,220
/ANTsX/ANTs/wiki/Anatomy-of-an-antsRegistration-call,326,179
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyN.sh,311,79
/ANTsX/ANTs/blob/master/Scripts/antsMultivariateTemplateConstruction2.sh,217,66
/ANTsX/ANTs/wiki/ANTS-and-antsRegistration,194,123
"/ANTsX/ANTs/wiki/Forward-and-inverse-warps-for-warping-images,-pointsets-and-Jacobians",182,109
/ANTsX/ANTs/issues,171,48
/ANTsX/ANTs/blob/master/Scripts/newAntsExample.sh,159,60
