referrer,views_total,views_unique
Google,2542,1045
github.com,183,78
Bing,132,81
stnava.github.io,132,58
chatgpt.com,129,65
cn.bing.com,87,42
link.zhihu.com,38,21
link.csdn.net,35,10
DuckDuckGo,33,18
search.brave.com,21,8
