referrer,views_total,views_unique
Google,3078,811
stnava.github.io,599,170
github.com,332,74
sourceforge.net,168,54
Bing,115,37
cn.bing.com,94,29
link.zhihu.com,62,26
DuckDuckGo,59,21
andysbrainbook.readthedocs.io,47,8
search.brave.com,32,4
