referrer,views_total,views_unique
Google,2719,1072
Bing,283,89
github.com,195,80
stnava.github.io,166,78
cn.bing.com,145,57
chatgpt.com,123,53
nl.search.yahoo.com,52,1
search.brave.com,45,10
DuckDuckGo,43,19
dataportal.brainminds.jp,41,10
