referrer,views_total,views_unique
Google,2548,977
Bing,256,102
stnava.github.io,231,106
github.com,191,81
cn.bing.com,154,84
chatgpt.com,105,52
sourceforge.net,60,29
DuckDuckGo,48,19
andysbrainbook.readthedocs.io,43,21
search.brave.com,33,7
