referrer,views_total,views_unique
Google,2722,999
Bing,204,100
github.com,152,64
stnava.github.io,112,59
cn.bing.com,91,44
chatgpt.com,87,51
DuckDuckGo,38,15
link.csdn.net,36,16
link.zhihu.com,33,13
gemini.google.com,32,8
