time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-27 00:00:00+00:00,21,16,202,96
2024-10-28 00:00:00+00:00,32,23,607,238
2024-10-29 00:00:00+00:00,27,23,599,219
2024-10-30 00:00:00+00:00,20,16,600,193
2024-10-31 00:00:00+00:00,31,23,547,265
2024-11-01 00:00:00+00:00,27,23,498,167
2024-11-02 00:00:00+00:00,16,13,135,86
2024-11-03 00:00:00+00:00,14,10,169,81
2024-11-04 00:00:00+00:00,34,27,622,220
2024-11-05 00:00:00+00:00,23,18,522,227
2024-11-06 00:00:00+00:00,22,14,537,197
2024-11-07 00:00:00+00:00,32,19,631,223
2024-11-08 00:00:00+00:00,32,25,471,201
2024-11-09 00:00:00+00:00,18,15,193,76
