referrer,views_total,views_unique
Google,934,488
github.com,346,151
Bing,110,70
chatgpt.com,50,21
DuckDuckGo,22,7
stnava.github.io,16,13
andysbrainbook.readthedocs.io,14,4
dataportal.brainminds.jp,9,6
ecosia.org,9,5
statics.teams.cdn.office.net,6,3
