referrer,views_total,views_unique
Google,2694,770
stnava.github.io,515,169
github.com,226,84
Bing,135,48
sourceforge.net,92,32
cn.bing.com,74,50
DuckDuckGo,62,15
dataportal.brainminds.jp,53,17
andysbrainbook.readthedocs.io,49,23
link.zhihu.com,46,20
