referrer,views_total,views_unique
Google,2995,907
stnava.github.io,364,124
github.com,280,78
Bing,190,72
cn.bing.com,128,43
DuckDuckGo,93,33
sourceforge.net,70,30
andysbrainbook.readthedocs.io,47,19
dataportal.brainminds.jp,30,10
ecosia.org,26,8
