referrer,views_total,views_unique
Google,2780,1055
Bing,265,105
stnava.github.io,258,111
github.com,199,83
cn.bing.com,163,87
chatgpt.com,118,52
DuckDuckGo,53,22
andysbrainbook.readthedocs.io,50,24
sourceforge.net,46,27
search.brave.com,30,8
