referrer,views_total,views_unique
Google,3255,910
stnava.github.io,612,196
github.com,275,77
Bing,176,53
sourceforge.net,109,41
cn.bing.com,75,36
dataportal.brainminds.jp,63,13
link.zhihu.com,53,19
DuckDuckGo,42,14
andysbrainbook.readthedocs.io,40,22
