referrer,views_total,views_unique
Google,3216,859
stnava.github.io,729,207
github.com,343,86
sourceforge.net,128,55
Bing,92,32
cn.bing.com,86,37
DuckDuckGo,68,20
dataportal.brainminds.jp,63,24
link.zhihu.com,50,24
andysbrainbook.readthedocs.io,45,21
