referrer,views_total,views_unique
Google,2863,852
stnava.github.io,605,197
github.com,399,75
Bing,145,42
sourceforge.net,104,51
DuckDuckGo,94,20
link.zhihu.com,60,20
cn.bing.com,37,22
Baidu,31,6
aramislab.paris.inria.fr,23,6
