referrer,views_total,views_unique
Google,2975,885
github.com,471,98
stnava.github.io,334,127
Bing,251,94
cn.bing.com,125,51
sourceforge.net,94,32
DuckDuckGo,66,20
dataportal.brainminds.jp,51,19
andysbrainbook.readthedocs.io,46,26
link.zhihu.com,24,11
