referrer,views_total,views_unique
Google,2906,824
stnava.github.io,676,196
github.com,297,78
sourceforge.net,127,52
Bing,86,31
DuckDuckGo,81,18
cn.bing.com,77,28
dataportal.brainminds.jp,53,19
link.zhihu.com,39,17
andysbrainbook.readthedocs.io,38,22
