referrer,views_total,views_unique
Google,2935,901
github.com,481,98
stnava.github.io,319,122
Bing,202,65
cn.bing.com,161,53
DuckDuckGo,84,22
chatgpt.com,64,18
sourceforge.net,57,29
andysbrainbook.readthedocs.io,48,21
dataportal.brainminds.jp,35,10
