referrer,views_total,views_unique
Google,2909,801
stnava.github.io,588,175
github.com,226,64
Bing,139,49
cn.bing.com,76,23
sourceforge.net,72,40
DuckDuckGo,56,12
dataportal.brainminds.jp,41,12
andysbrainbook.readthedocs.io,36,20
search.brave.com,36,5
