time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-23 00:00:00+00:00,176,119,502,190
2025-06-24 00:00:00+00:00,77,53,505,188
2025-06-25 00:00:00+00:00,196,136,473,185
2025-06-26 00:00:00+00:00,143,96,562,189
2025-06-27 00:00:00+00:00,80,54,354,159
2025-06-28 00:00:00+00:00,41,26,141,55
2025-06-29 00:00:00+00:00,44,31,78,47
2025-06-30 00:00:00+00:00,93,72,508,209
2025-07-01 00:00:00+00:00,158,122,577,220
2025-07-02 00:00:00+00:00,77,54,490,214
2025-07-03 00:00:00+00:00,81,58,542,214
2025-07-04 00:00:00+00:00,79,56,319,147
2025-07-05 00:00:00+00:00,56,37,198,77
2025-07-06 00:00:00+00:00,56,42,188,80
