referrer,views_total,views_unique
Google,1609,689
github.com,591,234
Bing,188,93
stnava.github.io,101,45
chatgpt.com,99,49
qwant.com,41,8
statics.teams.cdn.office.net,26,10
andysbrainbook.readthedocs.io,19,12
dataportal.brainminds.jp,19,9
DuckDuckGo,17,11
