referrer,views_total,views_unique
Google,2796,805
stnava.github.io,501,174
github.com,399,92
Bing,223,79
cn.bing.com,162,51
sourceforge.net,91,38
DuckDuckGo,88,27
link.zhihu.com,73,22
andysbrainbook.readthedocs.io,64,32
dataportal.brainminds.jp,56,15
