referrer,views_total,views_unique
Google,3426,959
stnava.github.io,615,165
github.com,363,118
Bing,255,90
cn.bing.com,121,38
sourceforge.net,111,48
DuckDuckGo,63,23
andysbrainbook.readthedocs.io,60,30
link.zhihu.com,55,22
dataportal.brainminds.jp,50,16
