referrer,views_total,views_unique
Google,823,481
github.com,302,162
Bing,96,56
chatgpt.com,50,32
stnava.github.io,39,26
statics.teams.cdn.office.net,19,9
andysbrainbook.readthedocs.io,16,9
DuckDuckGo,13,8
apertureneuro.org,8,1
Yahoo,4,4
