url_path,views_total,views_unique
/ANTsX/ANTs,931,513
/ANTsX/ANTs/wiki/Compiling-ANTs-on-Linux-and-Mac-OS,465,258
/ANTsX/ANTs/releases,213,131
/ANTsX/ANTs/wiki/Anatomy-of-an-antsRegistration-call,209,135
/ANTsX/ANTs/wiki/ANTS-and-antsRegistration,165,124
/ANTsX/ANTs/blob/master/Scripts/antsMultivariateTemplateConstruction2.sh,151,47
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyN.sh,150,48
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyNQuick.sh,143,44
/ANTsX/ANTs/tree/master/Scripts,141,38
/ANTsX/ANTs/issues,135,58
