referrer,views_total,views_unique
Google,2086,784
stnava.github.io,164,71
github.com,160,74
Bing,157,72
cn.bing.com,87,44
chatgpt.com,67,43
DuckDuckGo,64,19
link.zhihu.com,32,11
ecosia.org,25,9
dataportal.brainminds.jp,24,9
