referrer,views_total,views_unique
Google,3020,885
stnava.github.io,591,175
github.com,251,73
Bing,149,58
sourceforge.net,102,47
cn.bing.com,72,26
andysbrainbook.readthedocs.io,52,26
DuckDuckGo,52,16
dataportal.brainminds.jp,34,14
search.brave.com,26,7
