referrer,views_total,views_unique
Google,3302,882
stnava.github.io,347,149
github.com,337,92
Bing,193,74
sourceforge.net,183,44
cn.bing.com,99,30
dataportal.brainminds.jp,67,17
DuckDuckGo,42,20
andysbrainbook.readthedocs.io,33,23
ecosia.org,25,12
