referrer,views_total,views_unique
Google,2877,858
stnava.github.io,619,181
github.com,241,72
Bing,154,64
sourceforge.net,100,45
cn.bing.com,95,31
dataportal.brainminds.jp,49,18
DuckDuckGo,47,16
andysbrainbook.readthedocs.io,43,25
search.brave.com,29,8
