referrer,views_total,views_unique
Google,2696,845
stnava.github.io,335,106
Bing,242,72
github.com,241,77
cn.bing.com,129,36
DuckDuckGo,105,37
sourceforge.net,85,35
dataportal.brainminds.jp,34,12
link.csdn.net,27,9
andysbrainbook.readthedocs.io,26,20
