time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-08 00:00:00+00:00,193,165,164,84
2026-03-09 00:00:00+00:00,80,66,401,190
2026-03-10 00:00:00+00:00,142,71,395,152
2026-03-11 00:00:00+00:00,130,87,314,168
2026-03-12 00:00:00+00:00,75,52,522,206
2026-03-13 00:00:00+00:00,95,68,307,144
2026-03-14 00:00:00+00:00,51,37,105,63
2026-03-15 00:00:00+00:00,205,163,191,78
2026-03-16 00:00:00+00:00,109,65,371,157
2026-03-17 00:00:00+00:00,70,44,504,205
2026-03-18 00:00:00+00:00,99,67,438,178
2026-03-19 00:00:00+00:00,75,47,534,197
2026-03-20 00:00:00+00:00,95,76,342,130
2026-03-21 00:00:00+00:00,65,42,129,74
