referrer,views_total,views_unique
Google,897,509
github.com,360,151
Bing,123,59
chatgpt.com,55,27
stnava.github.io,44,19
DuckDuckGo,24,12
dataportal.brainminds.jp,9,7
ecosia.org,8,5
blog.csdn.net,6,3
sciencedirect.com,6,1
