referrer,views_total,views_unique
Google,3254,867
stnava.github.io,507,167
github.com,251,99
Bing,187,66
cn.bing.com,116,47
sourceforge.net,94,40
dataportal.brainminds.jp,89,18
andysbrainbook.readthedocs.io,70,39
Baidu,26,5
DuckDuckGo,25,15
