time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-05 00:00:00+00:00,174,124,241,109
2026-06-06 00:00:00+00:00,95,69,75,53
2026-06-07 00:00:00+00:00,184,136,78,55
2026-06-08 00:00:00+00:00,297,88,292,140
2026-06-09 00:00:00+00:00,201,153,302,138
2026-06-10 00:00:00+00:00,214,174,186,102
2026-06-11 00:00:00+00:00,253,87,194,94
2026-06-12 00:00:00+00:00,139,65,247,134
2026-06-13 00:00:00+00:00,157,76,116,72
2026-06-14 00:00:00+00:00,240,75,114,62
2026-06-15 00:00:00+00:00,68,48,260,178
2026-06-16 00:00:00+00:00,151,74,165,107
2026-06-17 00:00:00+00:00,233,76,247,101
2026-06-18 00:00:00+00:00,90,54,217,122
