url_path,views_total,views_unique
/ANTsX/ANTs,1084,598
/ANTsX/ANTs/wiki/Compiling-ANTs-on-Linux-and-Mac-OS,603,271
/ANTsX/ANTs/wiki/Anatomy-of-an-antsRegistration-call,240,153
/ANTsX/ANTs/releases,215,132
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyN.sh,190,53
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyNQuick.sh,190,47
/ANTsX/ANTs/wiki/ANTS-and-antsRegistration,189,135
"/ANTsX/ANTs/wiki/Forward-and-inverse-warps-for-warping-images,-pointsets-and-Jacobians",181,111
/ANTsX/ANTs/blob/master/Scripts/antsMultivariateTemplateConstruction2.sh,176,46
/ANTsX/ANTs/issues,174,60
