referrer,views_total,views_unique
Google,831,489
github.com,330,176
Bing,106,61
chatgpt.com,60,37
stnava.github.io,46,32
statics.teams.cdn.office.net,20,10
andysbrainbook.readthedocs.io,15,8
DuckDuckGo,13,8
dataportal.brainminds.jp,5,5
apertureneuro.org,5,1
