referrer,views_total,views_unique
Google,3122,924
github.com,413,114
stnava.github.io,368,134
Bing,226,88
cn.bing.com,112,41
sourceforge.net,96,28
DuckDuckGo,66,20
dataportal.brainminds.jp,60,21
andysbrainbook.readthedocs.io,43,21
dpaniukov.github.io,26,5
