referrer,views_total,views_unique
Google,2818,814
stnava.github.io,573,177
github.com,254,72
Bing,138,48
sourceforge.net,76,35
cn.bing.com,48,20
dataportal.brainminds.jp,43,17
search.brave.com,42,5
DuckDuckGo,38,9
jeffduda.github.io,37,5
