url_path,views_total,views_unique
/ANTsX/ANTs,704,422
/antsx/ants,462,313
/ANTsX/ANTs/releases,333,225
/ANTsX/ANTs/wiki/N4BiasFieldCorrection,168,105
/ANTsX/ANTs/wiki/Anatomy-of-an-antsRegistration-call,137,87
/ANTsX/ANTs/wiki,124,95
/ANTsX/ANTs/wiki/Compiling-ANTs-on-Linux-and-Mac-OS,119,87
/ANTsX/ANTs/wiki/ANTS-and-antsRegistration,106,72
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyN.sh,90,51
/ANTsX/ANTs/issues,83,34
