referrer,views_total,views_unique
Google,1444,687
github.com,521,246
Bing,160,87
chatgpt.com,67,33
stnava.github.io,57,33
doubao.com,32,7
DuckDuckGo,24,16
andysbrainbook.readthedocs.io,15,10
statics.teams.cdn.office.net,14,9
perplexity.ai,14,5
