referrer,views_total,views_unique
Google,1891,718
Bing,157,70
github.com,145,63
stnava.github.io,108,60
cn.bing.com,85,41
DuckDuckGo,68,20
chatgpt.com,49,33
dataportal.brainminds.jp,29,10
link.csdn.net,23,9
ecosia.org,21,7
