referrer,views_total,views_unique
Google,2849,845
stnava.github.io,572,209
github.com,554,79
sourceforge.net,95,47
Bing,94,44
cn.bing.com,79,29
link.zhihu.com,79,20
dataportal.brainminds.jp,53,16
andysbrainbook.readthedocs.io,50,26
DuckDuckGo,49,18
