referrer,views_total,views_unique
Google,2851,847
github.com,449,115
stnava.github.io,323,121
Bing,197,73
cn.bing.com,126,47
sourceforge.net,106,29
DuckDuckGo,62,17
dataportal.brainminds.jp,55,19
andysbrainbook.readthedocs.io,44,22
dpaniukov.github.io,26,5
