referrer,views_total,views_unique
Google,2376,902
Bing,192,88
github.com,172,70
stnava.github.io,117,46
chatgpt.com,98,48
cn.bing.com,84,38
link.csdn.net,49,24
DuckDuckGo,40,20
sourceforge.net,30,13
gemini.google.com,28,8
