time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-14 00:00:00+00:00,32,22,132,80
2025-12-15 00:00:00+00:00,181,159,407,210
2025-12-16 00:00:00+00:00,105,59,468,181
2025-12-17 00:00:00+00:00,84,68,433,214
2025-12-18 00:00:00+00:00,68,51,360,190
2025-12-19 00:00:00+00:00,63,46,344,174
2025-12-20 00:00:00+00:00,65,39,160,78
2025-12-21 00:00:00+00:00,41,30,128,74
2025-12-22 00:00:00+00:00,75,56,267,138
2025-12-23 00:00:00+00:00,65,47,253,143
2025-12-24 00:00:00+00:00,57,36,253,115
2025-12-25 00:00:00+00:00,38,26,235,95
2025-12-26 00:00:00+00:00,52,39,211,106
2025-12-27 00:00:00+00:00,16,14,102,53
