referrer,views_total,views_unique
Google,2909,1052
github.com,310,110
cn.bing.com,200,77
stnava.github.io,175,89
Bing,162,71
chatgpt.com,65,39
sourceforge.net,61,22
DuckDuckGo,59,25
andysbrainbook.readthedocs.io,49,17
dataportal.brainminds.jp,41,14
