referrer,views_total,views_unique
Google,851,471
github.com,383,152
Bing,108,59
chatgpt.com,94,41
stnava.github.io,36,20
DuckDuckGo,20,12
sourceforge.net,19,8
ecosia.org,18,2
andysbrainbook.readthedocs.io,8,5
aramislab.paris.inria.fr,8,1
