referrer,views_total,views_unique
Google,893,475
github.com,365,157
Bing,95,57
chatgpt.com,56,30
stnava.github.io,23,14
DuckDuckGo,21,8
ecosia.org,15,8
dataportal.brainminds.jp,11,8
link.gitcode.com,6,2
antsx.github.io,5,4
