referrer,views_total,views_unique
Google,3169,901
stnava.github.io,574,160
github.com,380,119
Bing,233,87
cn.bing.com,115,33
sourceforge.net,106,41
link.zhihu.com,94,25
DuckDuckGo,61,21
andysbrainbook.readthedocs.io,57,27
dataportal.brainminds.jp,45,13
