referrer,views_total,views_unique
Google,2783,777
stnava.github.io,559,173
github.com,270,97
Bing,146,52
sourceforge.net,99,37
cn.bing.com,72,46
DuckDuckGo,65,18
dataportal.brainminds.jp,52,15
andysbrainbook.readthedocs.io,45,22
link.zhihu.com,35,17
