referrer,views_total,views_unique
Google,3063,836
stnava.github.io,450,175
github.com,285,96
Bing,184,61
cn.bing.com,138,55
andysbrainbook.readthedocs.io,97,41
dataportal.brainminds.jp,67,20
sourceforge.net,51,30
Baidu,27,6
DuckDuckGo,24,13
