referrer,views_total,views_unique
Google,3031,821
stnava.github.io,510,170
github.com,251,70
Bing,150,50
sourceforge.net,96,43
cn.bing.com,46,20
andysbrainbook.readthedocs.io,44,22
DuckDuckGo,41,15
nature.com,39,1
search.lilo.org,36,2
