referrer,views_total,views_unique
Google,827,481
github.com,310,173
Bing,77,45
chatgpt.com,44,30
stnava.github.io,37,25
andysbrainbook.readthedocs.io,23,12
statics.teams.cdn.office.net,15,6
DuckDuckGo,12,7
qwant.com,8,3
apertureneuro.org,8,1
