referrer,views_total,views_unique
Google,465,207
Bing,40,17
github.com,37,18
cn.bing.com,37,12
stnava.github.io,28,14
DuckDuckGo,12,6
chatgpt.com,12,4
dataportal.brainminds.jp,10,3
link.csdn.net,6,4
dpaniukov.github.io,6,2
