url_path,views_total,views_unique
/ANTsX/ANTs,1138,614
/ANTsX/ANTs/wiki/Compiling-ANTs-on-Linux-and-Mac-OS,690,311
/ANTsX/ANTs/wiki/Anatomy-of-an-antsRegistration-call,273,156
/ANTsX/ANTs/releases,245,157
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyN.sh,201,55
/ANTsX/ANTs/wiki/ANTS-and-antsRegistration,183,127
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyNQuick.sh,183,57
/ANTsX/ANTs/tree/master/Examples,165,49
"/ANTsX/ANTs/wiki/Forward-and-inverse-warps-for-warping-images,-pointsets-and-Jacobians",162,96
/ANTsX/ANTs/tree/master/Scripts,147,47
