referrer,views_total,views_unique
Google,741,438
github.com,325,170
Bing,104,69
chatgpt.com,65,44
stnava.github.io,32,15
DuckDuckGo,16,12
ecosia.org,11,7
search.brave.com,10,8
nature.com,8,3
Baidu,6,2
