referrer,views_total,views_unique
Google,3569,945
stnava.github.io,815,217
github.com,375,95
Bing,152,52
sourceforge.net,117,48
cn.bing.com,75,36
andysbrainbook.readthedocs.io,60,26
link.zhihu.com,59,23
DuckDuckGo,54,18
dataportal.brainminds.jp,42,19
