time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-17 00:00:00+00:00,87,61,137,55
2023-06-18 00:00:00+00:00,27,17,294,63
2023-06-19 00:00:00+00:00,57,37,515,147
2023-06-20 00:00:00+00:00,61,40,568,192
2023-06-21 00:00:00+00:00,73,43,478,173
2023-06-22 00:00:00+00:00,86,64,462,150
2023-06-23 00:00:00+00:00,84,55,588,145
2023-06-24 00:00:00+00:00,39,34,229,78
2023-06-25 00:00:00+00:00,15,12,203,60
2023-06-26 00:00:00+00:00,118,83,804,221
2023-06-27 00:00:00+00:00,117,65,751,204
2023-06-28 00:00:00+00:00,114,69,745,204
2023-06-29 00:00:00+00:00,132,65,686,189
2023-06-30 00:00:00+00:00,130,109,496,157
