referrer,views_total,views_unique
Google,3187,945
stnava.github.io,660,197
github.com,247,69
Bing,213,58
sourceforge.net,100,45
cn.bing.com,79,40
DuckDuckGo,56,13
dataportal.brainminds.jp,56,10
andysbrainbook.readthedocs.io,43,27
link.zhihu.com,43,21
