referrer,views_total,views_unique
Google,2755,744
stnava.github.io,542,186
github.com,289,84
sourceforge.net,119,40
Bing,101,40
cn.bing.com,99,24
link.zhihu.com,70,24
DuckDuckGo,47,13
dataportal.brainminds.jp,43,11
andysbrainbook.readthedocs.io,25,12
