time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-07 00:00:00+00:00,105,63,539,217
2025-03-08 00:00:00+00:00,43,25,155,76
2025-03-09 00:00:00+00:00,56,34,157,75
2025-03-10 00:00:00+00:00,88,47,558,223
2025-03-11 00:00:00+00:00,88,50,744,259
2025-03-12 00:00:00+00:00,90,47,662,246
2025-03-13 00:00:00+00:00,87,54,684,253
2025-03-14 00:00:00+00:00,100,57,565,213
2025-03-15 00:00:00+00:00,114,100,257,94
2025-03-16 00:00:00+00:00,55,30,255,92
2025-03-17 00:00:00+00:00,71,46,702,264
2025-03-18 00:00:00+00:00,92,57,642,245
2025-03-19 00:00:00+00:00,129,73,778,273
2025-03-20 00:00:00+00:00,80,51,549,230
